Unique ID,Street address,City,State,ZIP
1,2329 WASHINGTON AVE,New York,NY,10458
2,455 EAST 184 STREET,New York,NY,10458
3,2368 WASHINGTON AVENUE,New York,NY,10458
4,3823 3 AVENUE,New York,NY,10457
5,517 EAST 171 STREET,New York,NY,10457
6,3862 3RD AVENUE,New York,NY,10457
7,1557 FULTON AVENUE,New York,NY,10457
8,1557 FULTON AVENUE,New York,NY,10457
9,2264 WEBSTER AVENUE,New York,NY,10457
10,4465 PARK AVE,New York,NY,10457
11,4465 PARK AVE,New York,NY,10457
12,4461 PARK AVENUE,New York,NY,10457
13,1983 WASHINGTON AVENUE,New York,NY,10457
14,4354 PARK AVENUE,New York,NY,10457
15,465 EAST 179 STREET,New York,NY,10457
16,444 EAST 186 STREET,New York,NY,10458
17,508 EAST 183 STREET,New York,NY,10458
18,2238 BASSFORD AVENUE,New York,NY,10457
19,509 EAST 183 STREET,New York,NY,10458
20,2315 BASSFORD AVENUE,New York,NY,10458
21,459 EAST 181 STREET,New York,NY,10457
22,468 E 183 STREET,New York,NY,10458
23,470 EAST 183 STREET,New York,NY,10458
24,2108 BATHGATE,New York,NY,10457
25,2265 BASSFORD AVENUE,New York,NY,10457
26,2263 BASSFORD AVENUE,New York,NY,10457
27,2261 BASSFORD AVENUE,New York,NY,10457
28,504 EAST 184 STREET,New York,NY,10458
29,508 EAST 184TH STREET,New York,NY,10458
30,CLAREMONT PARKWAY,New York,NY,10457
31,2408 WEBSTER AVENUE,New York,NY,10458
32,2420 WEBSTER AVENUE,New York,NY,10458
33,452 EAST 187 STREET,New York,NY,10458
34,550 EAST 182 STREET,New York,NY,10457
35,2235 BASSFORD AVENUE,New York,NY,10457
36,2252 BASSFORD AVENUE,New York,NY,10457
37,2334 WASHINGTON AVE,New York,NY,10458
38,2072 BATHGATE AVENUE 8,New York,NY,10457
39,463 EAST 178TH STREET 5B,New York,NY,10457
40,4175 THIRD AVENUE,New York,NY,10457
41,1932 WASHINGTON AVENUE,New York,NY,10457
42,1940 WEBSTER AVENUE,New York,NY,10457
43,1973 WEBSTER AVENUE,New York,NY,10457
44,2252 WEBSTER AVENUE,New York,NY,10457
45,2345 WASHINGTON AVENUE,New York,NY,10458
46,510 EAST 185 STREET,New York,NY,10458
47,4010 PARK AVENUE,New York,NY,10457
48,1869 BATHGATE AVENUE,New York,NY,10457
49,1828 WEBSTER AVENUE,New York,NY,10457
50,2090 WEBSTER AVENUE,New York,NY,10457
51,4607 PARK AVE,New York,NY,10458
52,4603 PARK AVE,New York,NY,10458
53,PARK AVENUE,New York,NY,10458
54,PARK AVENUE,New York,NY,10458
55,408 EAST 189 STREET,New York,NY,10458
56,406 EAST 189 STREET,New York,NY,10458
57,406 EAST 189 STREET,New York,NY,10458
58,454 EAST 180 STREET,New York,NY,10457
59,453 EAST 184 STREET,New York,NY,10458
60,2086 BATHGATE AVENUE,New York,NY,10457
61,4477 3 AVENUE,New York,NY,10457
62,4215 PARK AVENUE,New York,NY,10457
63,536 EAST 183 STREET,New York,NY,10458
64,1816 WEBSTER AVENUE,New York,NY,10457
65,1893 WASHINGTON AVENUE,New York,NY,10457
66,1108 EAST 213TH STREET,New York,NY,10469
67,1108 EAST 213TH STREET,New York,NY,10469
68,1114 EAST 213 STREET,New York,NY,10469
69,1138 EAST 215TH STREET,New York,NY,10469
70,1142 EAST 215TH STREET,New York,NY,10469
71,1146 E. 215TH STREET,New York,NY,10469
72,1146 EAST 215 STREET,New York,NY,10469
73,1315 HICKS STREET,New York,NY,10469
74,1313 HICKS STREET,New York,NY,10469
75,3477 MICKLE AVENUE,New York,NY,10469
76,3487 KINGSLAND AVENUE,New York,NY,10469
77,3341 BOUCK AVENUE,New York,NY,10469
78,3341 BOUCK AVENUE,New York,NY,10469
79,3335 BOUCK AVENUE,New York,NY,10469
80,3344 BOUCK AVENUE,New York,NY,10469
81,3304 WILSON AVENUE,New York,NY,10469
82,3308 WILSON AVENUE,New York,NY,10469
83,3322 WILSON AVENUE,New York,NY,10469
84,3324 FENTON AVENUE,New York,NY,10469
85,3244 FISH AVENUE,New York,NY,10469
86,3244 FISH AVENUE,New York,NY,10469
87,3307 EASTCHESTER ROAD,New York,NY,10469
88,1603 GIVAN AVENUE,New York,NY,10469
89,3340 KINGSLAND AVENUE,New York,NY,10469
90,3343 GUNTHER AVENUE,New York,NY,10469
91,3354 GUNTHER AVENUE,New York,NY,10469
92,3244 BRUNER AVENUE,New York,NY,10469
93,1511 ADEE AVENUE,New York,NY,10469
94,1657 ADEE AVENUE,New York,NY,10469
95,3021 EDSON AVENUE,New York,NY,10469
96,2837 GUNTHER AVE,New York,NY,10469
97,2823 GUNTHER AVENUE,New York,NY,10469
98,2814 TIEMANN AVENUE,New York,NY,10469
99,2816 TIEMANN AVENUE,New York,NY,10469
100,2903 GRACE AVENUE,New York,NY,10469
101,2730 GUNTHER AVENUE,New York,NY,10469
102,3426 GRACE AVENUE,New York,NY,10469
103,3538 GRACE AVENUE,New York,NY,10466
104,1236 EAST 223 STREET,New York,NY,10466
105,1235 EAST 223 STREET,New York,NY,10466
106,1147 EAST 223 STREET,New York,NY,10466
107,1141 E 223RD STREET,New York,NY,10466
108,1141 EAST 223 STREET,New York,NY,10466
109,1153A EAST 223 STREET,New York,NY,10466
110,3619 DE REIMER AVENUE,New York,NY,10466
111,1159 GRENADA PLACE,New York,NY,10466
112,1145 GRENADA PLACE,New York,NY,10466
113,3693 SECOR AVENUE,New York,NY,10466
114,2115 GARRETT PLACE,New York,NY,10466
115,2115 GARRETT PLACE,New York,NY,10466
116,2111 GARRETT PLACE,New York,NY,10466
117,3819 HARPER AVE,New York,NY,10466
118,3710 HARPER AVENUE,New York,NY,10466
119,2180 LIGHT STREET,New York,NY,10466
120,3715 SECOR AVENUE,New York,NY,10466
121,3811 MERRITT AVENUE,New York,NY,10466
122,3935 MURDOCK AVENUE,New York,NY,10466
123,2090 STRANG AVENUE,New York,NY,10466
124,3931 SETON AVENUE,New York,NY,10466
125,2152 STRANG AVE,New York,NY,10466
126,3918 AMUNDSON AVENUE,New York,NY,10466
127,3964 AMUNDSON AVENUE,New York,NY,10466
128,4001 PRATT AVENUE,New York,NY,10466
129,3934 PRATT AVE,New York,NY,10466
130,4042 SECOR AVENUE,New York,NY,10466
131,4035 ROMBOUTS AVENUE,New York,NY,10466
132,4026 ROMBOUTS AVE,New York,NY,10466
133,4026 ROMBOUTS AVENUE,New York,NY,10466
134,4079 GRACE AVE,New York,NY,10466
135,4041 EDSON AVENUE,New York,NY,10466
136,4075 BAYCHESTER AVENUE,New York,NY,10466
137,4088 DE REIMER AVENUE,New York,NY,10466
138,4019 WILDER AVENUE,New York,NY,10466
139,2059 STRANG AVENUE,New York,NY,10466
140,2338 PALMER AVENUE,New York,NY,10475
141,2331 BOLLER AVENUE,New York,NY,10475
142,3 REEDS MILL LANE,New York,NY,10475
143,2581 HOLLERS AVENUE,New York,NY,10475
144,3432 MCOWEN AVENUE,New York,NY,10475
145,3554 MCOWEN AVENUE,New York,NY,10475
146,3503 ROPES AVENUE,New York,NY,10475
147,1107 EAST 213 STREET,New York,NY,10469
148,1124 EAST 214TH STREET,New York,NY,10469
149,3587 FISH AVENUE,New York,NY,10469
150,3766 LACONIA AVENUE,New York,NY,10469
151,3766 LACONIA AVENUE,New York,NY,10469
152,1128 EAST 222ND STREET,New York,NY,10469
153,1460 OAKLEY STREET,New York,NY,10469
154,1463 NEEDHAM AVENUE,New York,NY,10469
155,3527 EASTCHESTER RD,New York,NY,10469
156,3457 MICKLE AVENUE,New York,NY,10469
157,3458 EASTCHESTER ROAD,New York,NY,10469
158,3521 TIEMANN AVENUE,New York,NY,10469
159,1665 TILLOTSON AVENUE,New York,NY,10469
160,3429 WICKHAM AVENUE,New York,NY,10469
161,3438 GUNTHER AVENUE,New York,NY,10469
162,3317 FENTON AVENUE,New York,NY,10469
163,3303 FENTON AVENUE,New York,NY,10469
164,3332 SEYMOUR AVENUE,New York,NY,10469
165,3333 CORSA AVENUE,New York,NY,10469
166,3227 SEYMOUR AVENUE,New York,NY,10469
167,3227 SEYMOUR AVE,New York,NY,10469
168,3240 SEYMOUR AVENUE,New York,NY,10469
169,3238 FENTON AVENUE,New York,NY,10469
170,3347 MICKLE AVENUE,New York,NY,10469
171,3343 MICKLE AVENUE,New York,NY,10469
172,1511 GIVAN AVENUE,New York,NY,10469
173,3245 KINGSLAND AVENUE,New York,NY,10469
174,3223 KINGSLAND AVENUE,New York,NY,10469
175,1610 GIVAN AVENUE,New York,NY,10469
176,3306 KINGSLAND AVENUE,New York,NY,10469
177,3315 WICKHAM AVENUE,New York,NY,10469
178,1508 EAST 222 STREET,New York,NY,10469
179,1384 BURKE AVENUE,New York,NY,10469
180,3176 FENTON AVENUE,New York,NY,10469
181,1523 HAMMERSLEY,New York,NY,10469
182,3143 MICKLE AVE,New York,NY,10469
183,1662 HAMMERSLEY AVE,New York,NY,10469
184,1662 HAMMERSLEY AVENUE,New York,NY,10469
185,1809 ADEE AVENUE,New York,NY,10469
186,1807 ADEE AVENUE,New York,NY,10469
187,3107 EDSON AVENUE,New York,NY,10469
188,3152 GRACE AVENUE,New York,NY,10469
189,2906 TIEMANN AVENUE,New York,NY,10469
190,2947 BRUNER AVENUE,New York,NY,10469
191,2938 WICKHAM AVENUE,New York,NY,10469
192,1827 ARNOW AVENUE,New York,NY,10469
193,2807 GUNTHER AVENUE,New York,NY,10469
194,2824 BRUNER AVENUE,New York,NY,10469
195,2921 GRACE AVENUE,New York,NY,10469
196,2920 ELY AVENUE,New York,NY,10469
197,2922 ELY AVENUE,New York,NY,10469
198,3349 EDSON AVENUE,New York,NY,10469
199,3538 ELY AVENUE,New York,NY,10466
200,3663 EASTCHESTER RD,New York,NY,10466
201,1144 EAST 223 STREET,New York,NY,10466
202,1144 EAST 225 STREET,New York,NY,10466
203,3615 DE REIMER AVENUE,New York,NY,10466
204,3646 PALMER AVENUE,New York,NY,10466
205,3645 BOLLER AVENUE,New York,NY,10466
206,3625 BOLLER AVENUE,New York,NY,10466
207,3501 PRATT AVENUE,New York,NY,10466
208,3877 BOSTON ROAD,New York,NY,10466
209,BOSTON ROAD,New York,NY,10466
210,BOSTON ROAD,New York,NY,10466
211,3935 ELY AVE,New York,NY,10466
212,4166 LACONIA AVENUE,New York,NY,10466
213,3921 ELY AVENUE,New York,NY,10466
214,1103 EAST 231 STREET,New York,NY,10466
215,1103 EAST 231 STREET,New York,NY,10466
216,3927 GRACE AVENUE,New York,NY,10466
217,3921 GRACE AVENUE,New York,NY,10466
218,3884 SETON AVENUE,New York,NY,10466
219,7 HARPER COURT,New York,NY,10466
220,3654 PRATT AVE,New York,NY,10466
221,3663 VARIAN AVENUE,New York,NY,10466
222,3670 VARIAN AVE,New York,NY,10466
223,1474 EAST 233 STREET,New York,NY,10466
224,3625 PROVOST AVENUE,New York,NY,10466
225,3925 DEREIMER AVENUE,New York,NY,10466
226,2024 STRANG AVENUE,New York,NY,10466
227,3959 HILL AVENUE,New York,NY,10466
228,3953 HILL AVENUE,New York,NY,10466
229,3940 HILL AVENUE,New York,NY,10466
230,3939 SECOR AVENUE,New York,NY,10466
231,3937 SECOR AVENUE,New York,NY,10466
232,3935 SECOR AVENUE,New York,NY,10466
233,3933 SECOR AVENUE,New York,NY,10466
234,4016 SECOR AVENUE,New York,NY,10466
235,3949 ROMBOUTS AVENUE,New York,NY,10466
236,4030 DYRE AVENUE,New York,NY,10466
237,4055 BRUNER AVENUE,New York,NY,10466
238,1908 EDENWALD AVENUE,New York,NY,10466
239,4012 GRACE AVENUE,New York,NY,10466
240,4024 GRACE AVENUE,New York,NY,10466
241,4076 GRACE AVENUE,New York,NY,10466
242,4016 WILDER AVENUE,New York,NY,10466
243,4054 MURDOCK AVENUE,New York,NY,10466
244,2089 STRANG AVENUE,New York,NY,10466
245,4016 MONTICELLO AVENUE,New York,NY,10466
246,4076 SETON AVENUE,New York,NY,10466
247,4039 AMUNDSON AVENUE,New York,NY,10466
248,4022 AMUNDSON AVENUE,New York,NY,10466
249,2305 BOLLER AVENUE,New York,NY,10475
250,2224 BOLLER AVENUE,New York,NY,10475
251,3300 BOLLER AVENUE,New York,NY,10475
252,2109 NEW ENGLAND THRUWAY,New York,NY,10475
253,3556 ROPES AVENUE,New York,NY,10475
254,2577 HOLLERS AVENUE,New York,NY,10475
255,1457 OAKLEY STREET,New York,NY,10469
256,1450 OAKLEY STREET,New York,NY,10469
257,1450 OAKLEY STREET,New York,NY,10469
258,3531 TIEMANN AVENUE,New York,NY,10469
259,3456 KINGSLAND AVENUE,New York,NY,10469
260,3456 KINGSLAND AVE,New York,NY,10469
261,3341 FISH AVENUE,New York,NY,10469
262,3311 FISH AVENUE,New York,NY,10469
263,3362 FENTON AVE,New York,NY,10469
264,3207 GUNTHER AVENUE,New York,NY,10469
265,1950 GIVAN AVENUE,New York,NY,10469
266,1317 EAST 223 STREET,New York,NY,10466
267,1317 EAST 223RD STREET,New York,NY,10466
268,1306 EAST 224TH STREET,New York,NY,10466
269,1355 EAST 224 STREET,New York,NY,10466
270,1259 EAST 222ND ST,New York,NY,10469
271,1288 EAST 224TH STREET,New York,NY,10466
272,1229 EAST 224TH STREET,New York,NY,10466
273,1118 E 225TH ST,New York,NY,10466
274,1118 EAST 225TH,New York,NY,10466
275,1120 EAST 225 STREET,New York,NY,10466
276,3630 PALMER AVE,New York,NY,10466
277,3562 PALMER AVENUE,New York,NY,10466
278,3849 AMUNDSON AVENUE,New York,NY,10466
279,3960 DE REIMER AVENUE,New York,NY,10466
280,3919 WILDER AVENUE,New York,NY,10466
281,3944 HILL AVENUE,New York,NY,10466
282,3934 SETON AVENUE,New York,NY,10466
283,4004 EDSON AVENUE,New York,NY,10466
284,4085 DEREIMER AVENUE,New York,NY,10466
285,4036 WILDER AVENUE,New York,NY,10466
286,3450 BOLLER AVENUE,New York,NY,10475
287,1475 HICKS STREET,New York,NY,10469
288,3530 MICKLE AVENUE,New York,NY,10469
289,MICKLE AVENUE,New York,NY,10469
290,KINGSLAND AVENUE,New York,NY,10469
291,2743 WICKHAM AVENUE,New York,NY,10469
292,4065 BRUNER AVENUE,New York,NY,10466
293,BASSETT AVENUE,New York,NY,10475
294,2211 HUNTER AVENUE,New York,NY,10475
295,SECOR AVENUE,New York,NY,10466
296,1325 EAST 222 STREET,New York,NY,10469
297,2208 LIGHT STREET,New York,NY,10466
298,3910 SETON AVENUE,New York,NY,10466
299,3410 DE REIMER AVENUE 4F,New York,NY,10475
300,3410 DE REIMER AVENUE 3F,New York,NY,10475
301,3410 DE REIMER AVENUE 7H,New York,NY,10475
302,3410 DE REIMER AVENUE 10B,New York,NY,10475
303,3410 DE REIMER AVE 6M,New York,NY,10475
304,4013 DYRE AVENUE,New York,NY,10466
305,3586 BOSTON ROAD,New York,NY,10469
306,3000 EASTCHESTER ROAD,New York,NY,10469
307,3431 BAYCHESTER AVENUE,New York,NY,10469
308,1959 STRANG AVENUE,New York,NY,10466
309,3633 ROMBOUTS AVENUE,New York,NY,10466
310,3551 BOSTON ROAD,New York,NY,10469
311,3429 BAYCHESTER AVENUE,New York,NY,10469
312,4053 BOSTON ROAD,New York,NY,10466
313,3580 STEENWICK AVENUE,New York,NY,10475
314,2325 HOLLERS AVENUE,New York,NY,10475
315,3735 MERRITT AVENUE,New York,NY,10466
316,HOLLERS AVENUE,New York,NY,10475
317,2974 DECATUR AVE,New York,NY,10458
318,390 EAST 201 STREET,New York,NY,10458
319,2767 DECATUR AVENUE,New York,NY,10458
320,2756 BAINBRIDGE AVENUE,New York,NY,10458
321,2653 BAINBRIDGE AVENUE,New York,NY,10458
322,2864 BRIGGS AVENUE,New York,NY,10458
323,2867 BRIGGS AVENUE,New York,NY,10458
324,2851 BRIGGS AVENUE,New York,NY,10458
325,2963 BRIGGS AVENUE,New York,NY,10458
326,232 EAST 201 STREET,New York,NY,10458
327,232 EAST 201 STREET,New York,NY,10458
328,3180 VILLA AVENUE,New York,NY,10468
329,192 EAST 205TH STREET,New York,NY,10458
330,127 LISBON PLACE,New York,NY,10458
331,2692 CRESTON AVENUE,New York,NY,10468
332,24 EAST 198TH STREET,New York,NY,10468
333,10 MINERVA PLACE,New York,NY,10468
334,3147 DECATUR AVENUE,New York,NY,10467
335,2634 DECATUR AVENUE,New York,NY,10458
336,346 EAST 195 STREET,New York,NY,10458
337,369 EAST 194 STREET,New York,NY,10458
338,369 EAST 194 STREET,New York,NY,10458
339,2704 BAINBRIDGE AVENUE,New York,NY,10458
340,2880 BRIGGS AVE,New York,NY,10458
341,271 EAST 199 STREET,New York,NY,10458
342,2932 VALENTINE AVENUE,New York,NY,10458
343,2932 VALENTINE AVENUE,New York,NY,10458
344,2975 BAINBRIDGE AVE,New York,NY,10458
345,2671 BRIGGS AVENUE,New York,NY,10458
346,26611/2 BRIGGS AVENUE,New York,NY,10458
347,26611/2 BRIGGS AVENUE,New York,NY,10458
348,2755 BRIGGS AVENUE,New York,NY,10458
349,2847 BRIGGS AVENUE,New York,NY,10458
350,2825 VALENTINE AVENUE,New York,NY,10458
351,227 EAST 204 STREET,New York,NY,10458
352,206 EAST 206 STREET,New York,NY,10458
353,19 EAST 198TH STREET,New York,NY,10468
354,2880 JEROME AVENUE,New York,NY,10468
355,17 MINERVA PLACE,New York,NY,10468
356,17 MINERVA PLACE,New York,NY,10468
357,3053 VILLA AVENUE,New York,NY,10468
358,3053 VILLA AVENUE,New York,NY,10468
359,3167 VILLA AVENUE,New York,NY,10468
360,3432 GATES PLACE,New York,NY,10467
361,3406 KNOX PLACE,New York,NY,10467
362,3066 PERRY AVENUE,New York,NY,10467
363,3347 PERRY AVENUE,New York,NY,10467
364,3315 DECATUR AVENUE,New York,NY,10467
365,366 EAST 207 STREET,New York,NY,10467
366,3254 DECATUR AVENUE,New York,NY,10467
367,3306 DECATUR,New York,NY,10467
368,3311 PARKSIDE PLACE,New York,NY,10467
369,390 EAST 195 STREET,New York,NY,10458
370,2710 DECATUR AVENUE,New York,NY,10458
371,2798 MARION AVENUE,New York,NY,10458
372,317 EAST 196TH STREET,New York,NY,10458
373,2874 BRIGGS AVE,New York,NY,10458
374,2847 BAINBRIDGE AVENUE,New York,NY,10458
375,3282 PERRY AVENUE,New York,NY,10467
376,3286 PERRY AVENUE,New York,NY,10467
377,3325 RESERVOIR OVAL,New York,NY,10467
378,2726 DECATUR AVENUE,New York,NY,10458
379,2735 WEBSTER AVENUE,New York,NY,10458
380,2865 WEBSTER AVENUE,New York,NY,10458
381,319 EAST 197 STREET,New York,NY,10458
382,300 EAST 201 STREET,New York,NY,10458
383,265-269 EAST 194 STREET,New York,NY,10458
384,2886 BRIGGS AVE,New York,NY,10458
385,276 EAST 199 STREET,New York,NY,10458
386,2873 BRIGGS AVENUE,New York,NY,10458
387,2869 VALENTINE AVENUE,New York,NY,10458
388,17 EAST 204 STREET,New York,NY,10468
389,3128 VILLA AVENUE,New York,NY,10468
390,12 EAST 196 STREET,New York,NY,10468
391,2917 GRAND CONCOURSE,New York,NY,10468
392,3155 VILLA AVE,New York,NY,10468
393,3515 ROCHAMBEAU AVENUE,New York,NY,10467
394,1 EAST 213 STREET,New York,NY,10467
395,3145 ROCHAMBEAU AVENUE,New York,NY,10467
396,3133 ROCHAMBEAU AVENUE,New York,NY,10467
397,3179 ROCHAMBEAU AVE,New York,NY,10467
398,312 EAST 206 STREET,New York,NY,10467
399,3210 BAINBRIDGE AVE,New York,NY,10467
400,282 EAST GUN HILL ROAD,New York,NY,10467
401,3130 PERRY AVENUE,New York,NY,10467
402,3210 PERRY AVENUE,New York,NY,10467
403,3283 DECATUR AVENUE,New York,NY,10467
404,3346 HULL AVENUE,New York,NY,10467
405,3345 DECATUR AVENUE,New York,NY,10467
406,227 EAST 203 STREET,New York,NY,10458
407,3467 DEKALB AVENUE,New York,NY,10467
408,3050 PERRY AVENUE,New York,NY,10467
409,3191 ROCHAMBEAU AVENUE,New York,NY,10467
410,3235 PARKSIDE PLACE,New York,NY,10467
411,3273 PARKSIDE PLACE,New York,NY,10467
412,3366 DECATUR AVENUE,New York,NY,10467
413,91 EAST 208TH 1B,New York,NY,10467
414,91 EAST 208TH 2E,New York,NY,10467
415,91 E 208TH,New York,NY,10467
416,91 EAST 208TH 1K,New York,NY,10467
417,91 EAST 208TH STREET 2F,New York,NY,10467
418,91 E 208TH ST 4A,New York,NY,10467
419,91 EAST 208TH STREET 4B,New York,NY,10467
420,3279 HULL AVE 3,New York,NY,10467
421,3281 HULL AVENUE 18,New York,NY,10467
422,3279 HULL AVENUE 12,New York,NY,10467
423,2962 DECATUR AVENUE 1E,New York,NY,10458
424,325 EAST 201 STREET 4B,New York,NY,10458
425,325 EAST 201ST STREET 1E,New York,NY,10458
426,2866 MARION AVENUE 3H,New York,NY,10458
427,2661-63 MARION AVENUE 5B,New York,NY,10458
428,2661 MARION AVENUE 4F,New York,NY,10458
429,306 EAST MOSHOLU PARKWAY 4-B,New York,NY,10458
430,306 EAST MOSHOLU PARKWAY 2D,New York,NY,10458
431,306 E. MOSHOLU PARKWAY S 1F,New York,NY,10458
432,306 E MOSHOLU PARKWAY S 3J,New York,NY,10458
433,306 E MOSHOLU PARKWAY SO 1C,New York,NY,10458
434,3131 GRAND CONCOURSE 2K,New York,NY,10468
435,3131 GRAND CONCOURSE 2H,New York,NY,10468
436,3131 GRAND CONCOURSE 6G,New York,NY,10468
437,3131 GRAND CONCOURSE 8A,New York,NY,10468
438,3131 GRAND CONCOURSE 11B,New York,NY,10468
439,3131 GRAND CONCOURSE 12C,New York,NY,10468
440,3131 GRAND CONCOURSE 4-H,New York,NY,10468
441,3201 GRAND CONCOURSE 4C,New York,NY,10468
442,3201 GRAND CONCOURSE 2G,New York,NY,10468
443,190 E MOSHOLU PARKWAY S 4F,New York,NY,10458
444,190 EAST MOSHOLU PARKWAY 5F,New York,NY,10458
445,3184 GRAND CONCOURSE 6D,New York,NY,10458
446,3184 GRAND CONCOURSE 4H,New York,NY,10458
447,2685 CRESTON AVENUE 3J,New York,NY,10468
448,3245 PERRY AVENUE 6F,New York,NY,10467
449,3400 WAYNE AVENUE E14,New York,NY,10467
450,3400 WAYNE AVENUE B61,New York,NY,10467
451,3398 WAYNE AVENUE C32,New York,NY,10467
452,3390 WAYNE AVENUE G-52,New York,NY,10467
453,3520 TRYON AVENUE 104,New York,NY,10467
454,3555 KINGS COLLEGE PLACE 2L,New York,NY,10467
455,3176 DECATUR AVE 2C,New York,NY,10467
456,3176 DECATUR AVENUE 2H,New York,NY,10467
457,3176 DECATUR AVENUE L2,New York,NY,10467
458,2630 DECATUR AVE,New York,NY,10458
459,236 EAST 198 STREET,New York,NY,10458
460,169 EAST 205TH STREET,New York,NY,10458
461,3130 GRAND CONCOURSE 1D,New York,NY,10458
462,3130 GRAND CONCOURSE 1T,New York,NY,10458
463,2700 JEROME AVENUE,New York,NY,10468
464,307-309 EAST 204TH STREET,New York,NY,10467
465,360 E. GUNHILL ROAD,New York,NY,10467
466,2669 WEBSTER AVENUE,New York,NY,10458
467,150 VAN CORTLANDT AVE E,New York,NY,10458
468,3114 JEROME AVE,New York,NY,10468
469,2755 WEBSTER AVENUE,New York,NY,10458
470,3300 KOSSUTH AVENUE,New York,NY,10467
471,2703 DECATUR AVENUE,New York,NY,10458
472,2810 BAINBRIDGE AVENUE,New York,NY,10458
473,2810 BAINBRIDGE AVENUE,New York,NY,10458
474,2832 VALENTINE AVENUE,New York,NY,10458
475,3231 STEUBEN AVENUE,New York,NY,10467
476,2451 HOFFMAN STREET,New York,NY,10458
477,2449 HOFFMAN STREET,New York,NY,10458
478,2461 HUGHES AVENUE,New York,NY,10458
479,2461 HUGHES AVENUE,New York,NY,10458
480,2383 HOFFMAN STREET,New York,NY,10458
481,2381 LORILLARD PLACE,New York,NY,10458
482,2381 LORILLARD PLACE,New York,NY,10458
483,2442 LORILLARD PLACE,New York,NY,10458
484,2448 LORILLARD PLACE,New York,NY,10458
485,637 EAST 182ND STREET,New York,NY,10457
486,660 EAST 188TH STREET,New York,NY,10458
487,2459 CAMBRELENG AVENUE,New York,NY,10458
488,2416 HUGHES AVE,New York,NY,10458
489,2461 BELMONT AVENUE,New York,NY,10458
490,2309 CAMBRELENG AVENUE,New York,NY,10458
491,691 EAST 183 STREET,New York,NY,10458
492,2306 PROSPECT AVE,New York,NY,10458
493,2354 PROSPECT AVENUE,New York,NY,10458
494,2356 PROSPECT AVENUE,New York,NY,10458
495,542 EAST 191ST STREET,New York,NY,10458
496,2348 LORILLARD PLACE,New York,NY,10458
497,2498 BATHGATE AVENUE,New York,NY,10458
498,2503 BELMONT AVENUE,New York,NY,10458
499,2311 CAMBRELENG AVE,New York,NY,10458
500,2310 CAMBRELENG AVENUE,New York,NY,10458
501,2415 BEAUMONT,New York,NY,10458
502,2413 BEAUMONT,New York,NY,10458
503,1026 OLD KINGSBRIDGE,New York,NY,10460
504,2344 CROTONA AVENUE,New York,NY,10458
505,2297 CROTONA AVE,New York,NY,10458
506,2444 PROSPECT AVENUE,New York,NY,10458
507,566 EAST 187TH STREET,New York,NY,10458
508,2406 LORILLARD PLACE,New York,NY,10458
509,2376 HOFFMAN STREET,New York,NY,10458
510,2390 HOFFMAN STREET,New York,NY,10458
511,576 EAST 187 STREET,New York,NY,10458
512,2505 HOFFMAN STREET,New York,NY,10458
513,2367 HUGHES AVENUE,New York,NY,10458
514,632 EAST 186 STREET,New York,NY,10458
515,667 EAST 187TH STREET,New York,NY,10458
516,2475 HUGHES AVENUE,New York,NY,10458
517,615 EAST 189 STREET,New York,NY,10458
518,2310 HUGHES AVE,New York,NY,10458
519,2400 CAMBRELENG AVENUE,New York,NY,10458
520,2418 CAMBRELENG AVENUE,New York,NY,10458
521,2407 BEAUMONT AVENUE,New York,NY,10458
522,2483 CAMBRELENG AVENUE,New York,NY,10458
523,2472 CAMBRELENG AVENUE,New York,NY,10458
524,2476 CAMBRELENG AVENUE,New York,NY,10458
525,2353 CROTONA AVENUE,New York,NY,10458
526,2307 CROTONA AVENUE,New York,NY,10458
527,2305 CROTONA AVENUE,New York,NY,10458
528,711 EAST 183RD STREET,New York,NY,10458
529,2321 SOUTHERN BOULEVARD,New York,NY,10460
530,789 EAST 183 STREET,New York,NY,10460
531,764 EAST 187TH STREET,New York,NY,10458
532,2381 BELMONT AVENUE,New York,NY,10458
533,2320 BEAUMONT AVENUE,New York,NY,10458
534,2320 BEAUMONT AVENUE,New York,NY,10458
535,2324 BEAUMONT AVENUE,New York,NY,10458
536,2324 BEAUMONT AVENUE,New York,NY,10458
537,2324 BEAUMONT AVENUE,New York,NY,10458
538,2316 BEAUMONT AVENUE,New York,NY,10458
539,2324 BEAUMONT AVENUE,New York,NY,10458
540,2320 BEAUMONT AVENUE,New York,NY,10458
541,2320 BEAUMONT AVENUE,New York,NY,10458
542,577 EAST 184 STREET,New York,NY,10458
543,2406 HOFFMAN STREET,New York,NY,10458
544,2449 CAMBRELENG AVENUE,New York,NY,10458
545,CAMBRELENG AVENUE,New York,NY,10458
546,697 EAST 183 STREET,New York,NY,10458
547,2416 LORILLARD PLACE,New York,NY,10458
548,2374 BATHGATE AVENUE,New York,NY,10458
549,DR KAZIMIROFF BLVD,New York,NY,10458
550,633 MORRIS PARK AVENUE,New York,NY,10460
551,2547 CRUGER AVENUE,New York,NY,10467
552,731 ALLERTON AVENUE,New York,NY,10467
553,2730 PAULDING AVE,New York,NY,10469
554,2749 LACONIA AVENUE,New York,NY,10469
555,2766 YATES AVENUE,New York,NY,10469
556,2750 PEARSALL AVE,New York,NY,10469
557,2758 BOUCK AVENUE,New York,NY,10469
558,2768 FISH AVENUE,New York,NY,10469
